# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 19.34306149098807,1.423916771949375,2.391071159790757,-176.02206038266965,0.6999997133071405,-1.9999999999998177,0.894437368724291,-87.8692202567337,35.94300387873148,-1.6847948981795768
 19.346703420573213,1.4213872043403986,2.3908894457737806,-175.89115849346481,0.6927158541368511,-2.000000000000884,0.9274315130471839,-87.87535616111828,36.88171754635144,-1.6976706025012505
 19.350331259392114,1.4188941545818796,2.390704502080878,-175.75735756684244,0.6854601764990511,-1.9999999999997857,0.9618988413499439,-87.88151503643174,37.85240749581101,-1.7104113139207409
 19.353944936192672,1.4164373759315856,2.3905163505341838,-175.62057120002956,0.6782328228979364,-1.9999999999994469,0.9979163735589185,-87.88769591011626,38.85640990175342,-1.7230156121034341
 19.35754437892576,1.4140166216472831,2.3903250129558318,-175.48070977777482,0.6710339374317613,-2.0000000000003086,1.0355657209092288,-87.89389780614025,39.89512627296383,-1.7354820889986715
 19.36112951475148,1.4116316449867397,2.390130511167957,-175.33768033130204,0.6638636657803219,-2.0,1.074933390081991,-87.90011974515241,40.970027028813654,-1.7478093475636174
 19.364700270047386,1.4092821992077225,2.3899328669926945,-175.1913863903154,0.6567221551885105,-1.999999999999005,1.1161111115161402,-87.90636074463646,42.082655300658196,-1.7599960003310426
 19.368256570418865,1.406968037567999,2.3897321022521782,-175.04172782763686,0.6496095544455566,-1.9999999999991571,1.1591961877724153,-87.91261981906624,43.234630904278816,-1.7720406677536207
 19.371798340711884,1.4046889133253357,2.389528238768543,-174.88860069627046,0.642526013859519,-1.9999999999999059,1.2042918716308122,-87.91889598006131,44.42765463685156,-1.783941976395031
 19.375325505028357,1.4024445797375003,2.3893212983639236,-174.73189705817077,0.63547168522657,-2.0000000000006297,1.251507768567556,-87.92518823654311,45.66351273950416,-1.7956985568268955
 19.37883798674437,1.4002347900622596,2.389111302860455,-174.57150480458438,0.6284467217945463,-2.000000000000095,1.300960270695991,-87.93149559489143,46.944081682344226,-1.8073090412711539
 19.38233570853153,1.3980592975573811,2.3888982740802716,-174.4073074673057,0.6214512782202225,-1.9999999999994922,1.3527730224000918,-87.93781705910122,48.27133315143233,-1.818772061072404
 19.385818592381796,1.3959178554806324,2.3886822338455076,-174.23918402064186,0.6144855105196977,-1.9999999999990437,1.4070774179208703,-87.94415163094004,49.6473394243761,-1.8300862436746625
